,Bridge,Professional & Other Places,Furniture / Home Store,Residence,Place for Sports,Hotel,Vehicle-Related Place,Recycling Facility,Clothing & Jewelry,Neighborhood,Embassy / Consulate,Post Office,Vehicle Shop,Hardware Store,Religion & Spirituality,"History, Museum & Arts",Office,School,Smoke Shop,Indoor Entertainment,"Beauty, Cosmetology & Hairdressing",Electronics,Travel-Related Place,Rest Area,Government Building,General Education Place,Financial or Legal Service,Convention Center,Place for Socializing,Medical-Related Place,Alcoholic-Related Place,Transportation,Storage Facility,Paper / Office Supplies Store,Design Studio,Miscellaneous Shop,Shop Related to Entertainment,Newsstand,Bank,Funeral,Restaurant,"Store, Market & Fair",Pet-Related Place,Laundry Service,Outdoor Entertainment,Sporting Goods Shop,Factory,Food & Snack,Castle
66,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
67,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
68,1.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
69,0.0,0.0,0.0,5.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,0.0
70,2.0,0.0,0.0,8.0,17.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
71,0.0,0.0,0.0,14.0,10.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,0.0,18.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,11.0,0.0,0.0,17.0,0.0
72,2.0,0.0,0.0,13.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,7.0,0.0,14.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
73,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0
74,0.0,0.0,0.0,1.0,11.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0
75,0.0,0.0,0.0,10.0,11.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,4.0,16.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0
76,0.0,0.0,1.0,8.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,19.0,6.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0
77,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
78,0.0,1.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0
79,1.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
80,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,7.0,2.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,13.0,0.0
81,0.0,0.0,0.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,1.0,8.0,0.0,0.0,9.0,0.0
82,0.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,7.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,2.0,0.0,1.0,11.0,0.0,0.0,13.0,0.0
83,0.0,0.0,3.0,6.0,7.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,2.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,24.0,5.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0
84,1.0,3.0,2.0,8.0,4.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,0.0,15.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,26.0,5.0,1.0,0.0,5.0,2.0,1.0,15.0,0.0
85,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,18.0,5.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0
86,0.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0
87,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,18.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0
88,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,15.0,6.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0
89,2.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,3.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0
90,0.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,11.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,5.0,0.0,1.0,10.0,0.0,0.0,11.0,0.0
91,0.0,0.0,2.0,8.0,6.0,2.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,18.0,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,7.0,2.0,0.0,16.0,0.0
92,0.0,0.0,1.0,14.0,13.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,27.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,29.0,5.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0
93,5.0,0.0,2.0,9.0,15.0,2.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,0.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,10.0,1.0,1.0,14.0,2.0,0.0,12.0,0.0
94,1.0,0.0,0.0,19.0,20.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,4.0,0.0,23.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,31.0,4.0,1.0,0.0,13.0,1.0,0.0,10.0,0.0
95,1.0,0.0,0.0,17.0,7.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,28.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,2.0,0.0,2.0,4.0,0.0,0.0,10.0,0.0
96,1.0,0.0,1.0,13.0,12.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,35.0,7.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,35.0,5.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0
97,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,33.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,3.0,1.0,0.0,9.0,0.0,0.0,12.0,0.0
98,1.0,0.0,0.0,21.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,29.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0
99,1.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,38.0,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0
100,0.0,0.0,0.0,17.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0
101,0.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
102,0.0,0.0,0.0,15.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0
103,0.0,0.0,0.0,18.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0
104,0.0,0.0,0.0,22.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
105,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0
106,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0
108,1.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
109,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
110,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
111,2.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
112,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
113,2.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
114,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0
115,0.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
116,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0
117,2.0,0.0,0.0,10.0,17.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0
118,0.0,0.0,0.0,15.0,12.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0
119,0.0,0.0,0.0,19.0,9.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,8.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,10.0,1.0,0.0,9.0,0.0
120,2.0,0.0,0.0,14.0,6.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,12.0,0.0,22.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,1.0,12.0,0.0
121,0.0,0.0,0.0,5.0,16.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,32.0,15.0,0.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,10.0,0.0,0.0,19.0,0.0
122,7.0,0.0,0.0,12.0,12.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,40.0,14.0,0.0,20.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,6.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,15.0,0.0,0.0,17.0,0.0
123,1.0,0.0,0.0,9.0,12.0,4.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,4.0,21.0,11.0,0.0,25.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,13.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,12.0,0.0,0.0,13.0,0.0
124,0.0,0.0,0.0,12.0,10.0,4.0,2.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,25.0,11.0,0.0,20.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,16.0,1.0,0.0,0.0,7.0,0.0,0.0,20.0,0.0
125,1.0,0.0,0.0,15.0,7.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,20.0,14.0,0.0,20.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,15.0,2.0,0.0,13.0,0.0
126,3.0,1.0,3.0,16.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,19.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,17.0,3.0,0.0,1.0,8.0,0.0,0.0,14.0,0.0
127,1.0,1.0,2.0,11.0,7.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,12.0,10.0,0.0,17.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,21.0,6.0,0.0,1.0,10.0,0.0,0.0,14.0,0.0
128,2.0,0.0,3.0,17.0,15.0,1.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,5.0,0.0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,41.0,3.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0
129,3.0,0.0,2.0,13.0,11.0,2.0,3.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,9.0,0.0,24.0,8.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,7.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,51.0,2.0,1.0,1.0,15.0,2.0,0.0,23.0,0.0
130,2.0,0.0,2.0,25.0,12.0,3.0,5.0,0.0,5.0,5.0,0.0,2.0,0.0,1.0,3.0,1.0,23.0,9.0,1.0,24.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,19.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,54.0,5.0,0.0,1.0,13.0,0.0,0.0,21.0,0.0
131,0.0,0.0,2.0,9.0,9.0,2.0,1.0,0.0,9.0,2.0,0.0,4.0,0.0,1.0,3.0,5.0,13.0,15.0,0.0,19.0,5.0,5.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,5.0,0.0,17.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,64.0,3.0,0.0,0.0,16.0,1.0,0.0,28.0,0.0
132,4.0,0.0,3.0,18.0,8.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,1.0,0.0,8.0,15.0,13.0,0.0,21.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,10.0,0.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,46.0,5.0,0.0,1.0,15.0,2.0,0.0,28.0,0.0
133,0.0,0.0,0.0,9.0,9.0,3.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,11.0,19.0,0.0,25.0,7.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,35.0,10.0,1.0,1.0,10.0,0.0,0.0,11.0,0.0
